255,干,カン,kan,ほす ほし- ひる,hosu hoshi hiru ,dry; parch;,2,カン…ほす ほし- ひる,
256,幹,カン,kan,みき,miki ,tree-trunk;,1,カン…みき,
257,患,カン,kan,わずらう,wazurau ,afflicted; disease; suffer from; be ill;,2,カン…わずらう,
258,感,カン,kan,,,emotion; feeling; sensation;,2,カン…,
259,慣,カン,kan,なれる ならす,nareru narasu ,accustomed; get used to; become experienced;,2,カン…なれる ならす,
260,憾,カン,kan,うらむ,uramu ,remorse; regret; be sorry;,1,カン…うらむ,
261,換,カン,kan,かえる かわる,kaeru kawaru ,interchange; period; charge; change?;,2,カン…かえる かわる,
262,敢,カン,kan,あえて あえない あえず,aete aenai aezu ,daring; sad; tragic; pitiful; frail; feeble;,1,カン…あえて あえない あえず,
263,棺,カン,kan,,,coffin; casket;,1,カン…,
264,款,カン,kan,,,goodwill; article; section; friendship; collusion;,1,カン…,
265,歓,カン,kan,よろこぶ,yorokobu ,delight; joy;,1,カン…よろこぶ,
266,汗,カン,kan,あせ,ase ,sweat; perspire;,2,カン…あせ,
267,漢,カン,kan,,,Sino-; China;,3,カン…,
268,環,カン,kan,わ,wa ,ring; circle; link; wheel;,1,カン…わ,
269,甘,カン,kan,あまい あまえる あまやかす うまい,amai amaeru amayakasu umai ,sweet; coax; pamper; be content; sugary;,2,カン…あまい あまえる あまやかす うまい,
270,監,カン,kan,,,oversee; official; govt office; rule; administer;,1,カン…,
271,看,カン,kan,みる,miru ,watch over; see;,1,カン…みる,
272,管,カン,kan,くだ,kuda ,pipe; tube; wind instrument; drunken talk;,2,カン…くだ,
273,簡,カン,kan,,,simplicity; brevity;,2,カン…,
274,緩,カン,kan,ゆるい ゆるやか ゆるむ ゆるめる,yurui yuruyaka yurumu yurumeru ,slacken; loosen; relax; lessen; be moderate; ease;,1,カン…ゆるい ゆるやか ゆるむ ゆるめる,
275,缶,カン,kan,かま,kama ,tin can; container;,2,カン…かま,
276,肝,カン,kan,きも,kimo ,liver; pluck; nerve; chutzpah;,1,カン…きも,
277,艦,カン,kan,,,warship;,1,カン…,
278,観,カン,kan,みる しめす,miru shimesu ,outlook; look; appearance; condition; view;,2,カン…みる しめす,
279,貫,カン,kan,つらぬく ぬく ぬき,tsuranuku nuku nuki ,pierce; 8 1/3lbs; penetrate; brace;,1,カン…つらぬく ぬく ぬき,
280,還,カン,kan,かえる,kaeru ,send back; return;,1,カン…かえる,
281,鑑,カン,kan,かんがみる かがみ,kangamiru kagami ,specimen; take warning from; learn from;,1,カン…かんがみる かがみ,
282,間,カン ケン,kan ken,あいだ ま あい,aida ma ai ,interval; space;,4,カン ケン…あいだ ま あい,
283,閑,カン,kan,,,leisure;,1,カン…,
284,関,カン,kan,せき かかわる からくり かんぬき,seki kakawaru karakuri kannuki ,connection; barrier; gateway; involve; concerning;,2,カン…せき かかわる からくり かんぬき,
285,陥,カン,kan,おちいる おとしいれる,ochiiru otoshiireru ,collapse; fall into; cave in; fall (castle); slide into;,1,カン…おちいる おとしいれる,
286,韓,カン,kan,から いげた,kara igeta ,Korea;,1,カン…から いげた,
287,館,カン,kan,やかた たて,yakata tate ,building; mansion; large building; palace;,3,カン…やかた たて,
288,丸,ガン,gan,まる まるめる まるい,maru marumeru marui ,round; full; month; perfection; -ship; pills; make round; roll up; curl up; seduce; explain away;,2,ガン…まる まるめる まるい,
289,含,ガン,gan,ふくむ ふくめる,fukumu fukumeru ,include; bear in mind; understand; cherish;,2,ガン…ふくむ ふくめる,
290,岸,ガン,gan,きし,kishi ,beach;,2,ガン…きし,
291,巌,ガン,gan,いわ いわお けわしい,iwa iwao kewashii ,rock; crag; boulder;,1,ガン…いわ いわお けわしい,
292,眼,ガン ゲン,gan gen,まなこ め,manako me ,eyeball;,1,ガン ゲン…まなこ め,
293,岩,ガン,gan,いわ,iwa ,boulder; rock; cliff;,2,ガン…いわ,
294,頑,ガン,gan,かたく,kataku ,stubborn; foolish; firmly;,1,ガン…かたく,
295,顔,ガン,gan,かお,kao ,face; expression;,2,ガン…かお,
296,願,ガン,gan,ねがう,negau ,petition; request; vow; wish; hope;,2,ガン…ねがう,
297,企,キ,ki,くわだてる,kuwadateru ,undertake; scheme; design; attempt; plan;,1,キ…くわだてる,
298,危,キ,ki,あぶない あやうい あやぶむ,abunai ayaui ayabumu ,dangerous; fear; uneasy;,2,キ…あぶない あやうい あやぶむ,
299,喜,キ,ki,よろこぶ よろこばす,yorokobu yorokobasu ,rejoice; take pleasure in;,2,キ…よろこぶ よろこばす,
300,器,キ,ki,うつわ,utsuwa ,utensil; vessel; receptacle; implement; instrument; ability; container; tool; set;,1,キ…うつわ,
301,基,キ,ki,もと もとい,moto motoi ,fundamentals; radical (chem); counter for machines; foundation;,1,キ…もと もとい,
302,奇,キ,ki,くしき あやしい くし めずらしい,kushiki ayashii kushi mezurashii ,strange; strangeness; curiousity;,1,キ…くしき あやしい くし めずらしい,
303,嬉,キ,ki,うれしい たのしむ,ureshii tanoshimu ,glad; pleased; rejoice;,1,キ…うれしい たのしむ,
304,寄,キ,ki,よる よせる,yoru yoseru ,draw near; stop in; bring near; gather; collect; send; forward;,2,キ…よる よせる,
305,岐,キ ギ,ki gi,,,branch off; fork in road; scene; arena; theater;,1,キ ギ…,
306,希,キ ケ,ki ke,まれ,mare ,hope; beg; request; pray; beseech; Greece; dilute (acid); rare; few; phenomenal;,2,キ ケ…まれ,
307,幾,キ,ki,いく- いくつ いくら,iku ikutsu ikura ,how many; how much; how far; how long;,2,キ…いく- いくつ いくら,
308,忌,キ,ki,いむ いみ いまわしい,imu imi imawashii ,mourning; abhor; detestable; death anniversary;,1,キ…いむ いみ いまわしい,
309,揮,キ,ki,ふるう,furuu ,brandish; wave; wag; swing; shake;,1,キ…ふるう,
310,机,キ,ki,つくえ,tsukue ,desk; table;,2,キ…つくえ,
311,旗,キ,ki,はた,hata ,national flag; banner; standard;,1,キ…はた,
312,既,キ,ki,すでに,sudeni ,previously; already; long ago;,1,キ…すでに,
313,期,キ ゴ,ki go,,,period; time; date; term;,2,キ ゴ…,
314,棋,キ,ki,ご,go ,chess piece; Japanese chess; shogi;,1,キ…ご,
315,棄,キ,ki,すてる,suteru ,abandon; throw away; discard; resign; reject; sacrifice;,1,キ…すてる,
316,機,キ,ki,はた,hata ,mechanism; opportunity; occasion; machine; airplane;,2,キ…はた,
317,帰,キ,ki,かえる かえす おくる とつぐ,kaeru kaesu okuru totsugu ,homecoming; arrive at; lead to; result in;,3,キ…かえる かえす おくる とつぐ,
318,毅,キ ギ,ki gi,つよい,tsuyoi ,strong;,1,キ ギ…つよい,
319,気,キ ケ,ki ke,いき,iki ,spirit; mind;,4,キ ケ…いき,
320,汽,キ,ki,,,vapor; steam;,1,キ…,
321,祈,キ,ki,いのる,inoru ,pray; wish;,2,キ…いのる,
322,季,キ,ki,,,seasons;,2,キ…,
323,紀,キ,ki,,,chronicle; account; narrative; history; annals; geologic period;,1,キ…,
324,規,キ,ki,,,standard; measure;,2,キ…,
325,記,キ,ki,しるす,shirusu ,scribe; account; narrative;,2,キ…しるす,
326,貴,キ,ki,たっとい とうとい たっとぶ とうとぶ,tattoi toutoi tattobu toutobu ,precious; value; prize; esteem; honor;,1,キ…たっとい とうとい たっとぶ とうとぶ,
327,起,キ,ki,おきる おこる おこす おこす たつ,okiru okoru okosu okosu tatsu ,rouse; wake up; get up;,3,キ…おきる おこる おこす おこす たつ,
328,軌,キ,ki,,,rut; wheel; track; model; way of doing;,1,キ…,
329,輝,キ,ki,かがやく,kagayaku ,radiance; shine; sparkle; gleam; twinkle;,1,キ…かがやく,
330,飢,キ,ki,うえる,ueru ,hungry; starve;,1,キ…うえる,
331,騎,キ,ki,,,equestrian; riding on horses; counter for equestrians;,1,キ…,
332,鬼,キ,ki,おに おに-,oni oni ,ghost; devil;,1,キ…おに おに-,
333,亀,キ キュウ キン,ki kyuu kin,かめ,kame ,tortoise; turtle;,1,キ キュウ キン…かめ,
334,偽,ギ カ,gi ka,いつわる にせ いつわり,itsuwaru nise itsuwari ,falsehood; lie; deceive; pretend; counterfeit; forgery;,1,ギ カ…いつわる にせ いつわり,
335,儀,ギ,gi,,,ceremony; rule; affair; case; a matter;,1,ギ…,
336,宜,ギ,gi,よろしい よろしく,yoroshii yoroshiku ,best regards; good;,1,ギ…よろしい よろしく,
337,戯,ギ ゲ,gi ge,たわむれる ざれる じゃれる,tawamureru zareru jyareru ,frolic; play; sport;,1,ギ ゲ…たわむれる ざれる じゃれる,
338,技,ギ,gi,わざ,waza ,skill; art; craft; ability; feat; performance; vocation; arts;,2,ギ…わざ,
339,擬,ギ,gi,まがい もどき,magai modoki ,mimic; aim (a gun) at; nominate; imitate;,1,ギ…まがい もどき,
340,欺,ギ,gi,あざむく,azamuku ,deceit; cheat; delude;,1,ギ…あざむく,
341,犠,ギ キ,gi ki,いけにえ,ikenie ,sacrifice;,1,ギ キ…いけにえ,
342,疑,ギ,gi,うたがう,utagau ,doubt; distrust; be suspicious; question;,2,ギ…うたがう,
343,義,ギ,gi,,,righteousness; justice; morality; honor; loyalty; meaning;,1,ギ…,
344,議,ギ,gi,,,deliberation; consultation; debate; consideration;,2,ギ…,
345,菊,キク,kiku,,,chrysanthemum;,1,キク…,
346,吉,キチ キツ,kichi kitsu,よし,yoshi ,good luck; joy; congratulations;,1,キチ キツ…よし,
347,喫,キツ,kitsu,,,consume; eat; drink; smoke; receive (a blow);,2,キツ…,
348,橘,キツ,kitsu,たちばな,tachibana ,mandarin orange;,1,キツ…たちばな,
349,詰,キツ キチ,kitsu kichi,つめる つめ つまる つむ,tsumeru tsume tsumaru tsumu ,packed; close; pressed; reprove; rebuke; blame;,2,キツ キチ…つめる つめ つまる つむ,
350,却,キャク,kyaku,かえって しりぞく しりぞける,kaete shirizoku shirizokeru ,instead; on the contrary; rather;,1,キャク…かえって しりぞく しりぞける,
351,客,キャク カク,kyaku kaku,,,guest; visitor; customer; client;,2,キャク カク…,
352,脚,キャク キャ カク,kyaku kya kaku,あし,ashi ,skids; leg; undercarriage;,1,キャク キャ カク…あし,
353,虐,ギャク,gyaku,しいたげる,shiitageru ,tyrannize; oppress;,1,ギャク…しいたげる,
354,逆,ギャク ゲキ,gyaku geki,さか さかさ さからう,saka sakasa sakarau ,inverted; reverse; opposite; wicked;,2,ギャク ゲキ…さか さかさ さからう,
355,丘,キュウ,kyuu,おか,oka ,hill; knoll;,1,キュウ…おか,
356,久,キュウ ク,kyuu ku,ひさしい,hisashii ,long time; old story;,2,キュウ ク…ひさしい,
357,休,キュウ,kyuu,やすむ やすまる やすめる,yasumu yasumaru yasumeru ,rest; day off; retire; sleep;,4,キュウ…やすむ やすまる やすめる,
358,及,キュウ,kyuu,およぶ および および およぼす,oyobu oyobi oyobi oyobosu ,reach out; exert; exercise; cause;,1,キュウ…およぶ および および およぼす,
359,吸,キュウ,kyuu,すう,suu ,suck; imbibe; inhale; sip;,2,キュウ…すう,
360,宮,キュウ グウ ク クウ,kyuu guu ku kuu,みや,miya ,Shinto shrine; constellations; palace; princess;,1,キュウ グウ ク クウ…みや,
361,弓,キュウ,kyuu,ゆみ,yumi ,bow; bow (archery violin);,1,キュウ…ゆみ,
362,急,キュウ,kyuu,いそぐ いそぎ,isogu isogi ,hurry; emergency; sudden; steep;,3,キュウ…いそぐ いそぎ,
363,救,キュウ,kyuu,すくう,sukuu ,salvation; save; help; rescue; reclaim;,1,キュウ…すくう,
364,朽,キュウ,kyuu,くちる,kuchiru ,decay; rot; remain in seclusion;,1,キュウ…くちる,
365,求,キュウ グ,kyuu gu,もとめる,motomeru ,request; want; wish for; require; demand;,2,キュウ グ…もとめる,
366,泣,キュウ,kyuu,なく,naku ,cry; weep; moan;,1,キュウ…なく,
367,球,キュウ,kyuu,たま,tama ,ball; sphere;,2,キュウ…たま,
368,究,キュウ ク,kyuu ku,きわめる,kiwameru ,research; study;,3,キュウ ク…きわめる,
369,窮,キュウ キョウ,kyuu kyou,きわめる きわまる きわまり きわみ,kiwameru kiwamaru kiwamari kiwami ,hard up; destitute; suffer; perplexed; cornered;,1,キュウ キョウ…きわめる きわまる きわまり きわみ,
370,級,キュウ,kyuu,,,class; rank; grade;,1,キュウ…,
371,糾,キュウ,kyuu,ただす,tadasu ,twist; ask; investigate; verify;,1,キュウ…ただす,
372,給,キュウ,kyuu,たまう たもう,tamau tamou ,salary; wage; gift; allow; grant; bestow on;,2,キュウ…たまう たもう,
373,旧,キュウ,kyuu,ふるい もと,furui moto ,old times; old things; old friend; former; ex-;,2,キュウ…ふるい もと,
374,牛,ギュウ,gyuu,うし,ushi ,cow;,3,ギュウ…うし,
375,去,キョ コ,kyo ko,さる,saru ,gone; past; quit; leave; elapse; eliminate; divorce;,3,キョ コ…さる,
376,居,キョ コ,kyo ko,いる おる,iru oru ,reside; to be; exist; live with;,2,キョ コ…いる おる,
377,巨,キョ,kyo,,,gigantic; big; large; great;,2,キョ…,
378,拒,キョ ゴ,kyo go,こばむ,kobamu ,repel; refuse; reject; decline;,1,キョ ゴ…こばむ,
379,拠,キョ コ,kyo ko,よる,yoru ,foothold; based on; follow; therefore;,1,キョ コ…よる,
380,挙,キョ,kyo,あげる あがる こぞる,ageru agaru kozoru ,raise; plan; project; behavior; actions;,1,キョ…あげる あがる こぞる,
381,虚,キョ コ,kyo ko,むなしい うつろ,munashii utsuro ,void; emptiness; unpreparedness; crack; fissure; untruth;,1,キョ コ…むなしい うつろ,
382,許,キョ,kyo,ゆるす もと,yurusu moto ,permit; approve;,2,キョ…ゆるす もと,
383,距,キョ,kyo,,,long-distance;,1,キョ…,
384,漁,ギョ リョウ,gyo ryou,あさる,asaru ,fishing; fishery;,2,ギョ リョウ…あさる,
385,魚,ギョ,gyo,うお さかな,uo sakana ,fish;,3,ギョ…うお さかな,
386,亨,コウ キョウ ホウ,kou kyou hou,たてまつる,tatematsuru ,undergo; answer (phone); take; get; catch;,1,コウ キョウ ホウ…たてまつる,
387,享,キョウ コウ,kyou kou,うける,ukeru ,receive; undergo; answer (phone); take; get; catch;,1,キョウ コウ…うける,
388,京,キョウ ケイ キン,kyou kei kin,みやこ,miyako ,capital; 10**16;,3,キョウ ケイ キン…みやこ,
389,供,キョウ ク クウ グ,kyou ku kuu gu,そなえる とも,sonaeru tomo ,submit; offer; present; serve (meal); accompany;,2,キョウ ク クウ グ…そなえる とも,
390,競,キョウ ケイ,kyou kei,きそう せる,kisou seru ,emulate; compete with; bid; sell at auction; bout; contest; race;,2,キョウ ケイ…きそう せる,
391,共,キョウ,kyou,とも ともに,tomo tomoni ,together; both; neither; all; and; alike; with;,2,キョウ…とも ともに,
392,凶,キョウ,kyou,,,villain; evil; bad luck; disaster;,1,キョウ…,
393,協,キョウ,kyou,,,co-; cooperation;,2,キョウ…,
394,匡,キョウ オウ,kyou ou,すくう,sukuu ,correct; save; assist;,1,キョウ オウ…すくう,
395,叫,キョウ,kyou,さけぶ,sakebu ,shout; exclaim; yell;,2,キョウ…さけぶ,
396,喬,キョウ,kyou,たかい,takai ,high; boasting;,1,キョウ…たかい,
397,境,キョウ ケイ,kyou kei,さかい,sakai ,boundary; border; region;,2,キョウ ケイ…さかい,
398,峡,キョウ コウ,kyou kou,はざま,hazama ,gorge; ravine;,1,キョウ コウ…はざま,
399,強,キョウ ゴウ,kyou gou,つよい つよまる つよめる しいる こわい,tsuyoi tsuyomaru tsuyomeru shiiru kowai ,strong;,3,キョウ ゴウ…つよい つよまる つよめる しいる こわい,
400,恐,キョウ,kyou,おそれる おそる おそろしい こわい こわがる,osoreru osoru osoroshii kowai kowagaru ,fear; dread; awe;,2,キョウ…おそれる おそる おそろしい こわい こわがる,
